transaction_id,customer_id,timestamp,amount,currency,merchant,category,is_fraud,fraud_pattern
TX-C2096F3F1137,CUST-6D2A9ADE,2025-12-15T03:02:01.791552,517.91,USD,Chavez-Warner,Utilities,0,
TX-4414C50C4845,CUST-6D2A9ADE,2025-12-16T08:02:01.791552,1044.37,USD,Allen PLC,Travel,0,
TX-988CAE65AE81,CUST-6D2A9ADE,2025-12-21T08:02:01.791552,332.56,USD,Kelley-Ramos,Travel,0,
TX-E82812132032,CUST-6D2A9ADE,2025-12-24T10:02:01.791552,1785.5,USD,Yates-Martin,Retail,0,
TX-010F6C840298,CUST-6D2A9ADE,2025-12-27T00:02:01.791552,101.63,USD,Williams-Roach,Utilities,0,
TX-928B059944EE,CUST-6D2A9ADE,2025-12-30T17:02:01.791552,1151.78,USD,Rogers LLC,Travel,0,
TX-46E081DAC18F,CUST-6D2A9ADE,2026-01-04T17:02:01.791552,1953.58,USD,Reed PLC,Utilities,0,
TX-D0243CC861F5,CUST-772A29A4,2025-11-17T15:02:01.791552,544.23,USD,"Williams, Washington and Kirk",Travel,0,
TX-C295F121D2B0,CUST-772A29A4,2025-11-19T07:02:01.791552,754.59,USD,Carter PLC,Food,0,
TX-B35B2FA910DA,CUST-772A29A4,2025-11-23T11:02:01.791552,875.26,USD,"Fitzgerald, Clark and Barnes",Utilities,0,
TX-ED330E3F1B51,CUST-772A29A4,2025-11-24T03:02:01.791552,1685.27,USD,Gibson-Garrett,Retail,0,
TX-17F57BB6836C,CUST-772A29A4,2025-11-27T02:02:01.791552,188.7,USD,Valentine Inc,Travel,0,
TX-6A7216D8FB97,CUST-772A29A4,2025-11-28T09:02:01.791552,340.74,USD,Juarez-Williams,Retail,0,
TX-368BD475B2DF,CUST-772A29A4,2025-12-02T15:02:01.791552,466.88,USD,"Webb, Chen and Martin",Food,0,
TX-002BA7CB10F9,CUST-772A29A4,2025-12-02T21:02:01.791552,1811.1,USD,"Nichols, Moreno and Mora",Retail,0,
TX-21820C9E8462,CUST-772A29A4,2025-12-06T07:02:01.791552,1061.25,USD,Gordon-White,Travel,0,
TX-A6B55E523DF5,CUST-772A29A4,2025-12-09T10:02:01.791552,1827.08,USD,Morales LLC,Food,0,
TX-A89929A9B842,CUST-772A29A4,2025-12-13T22:02:01.791552,1648.88,USD,Cabrera-Adkins,Retail,0,
TX-A3FC9ED9FE86,CUST-772A29A4,2025-12-14T07:02:01.791552,1357.05,USD,Carlson-Andrews,Food,0,
TX-15A1BA45F4CA,CUST-772A29A4,2025-12-19T01:02:01.791552,1520.47,USD,Taylor Inc,Utilities,0,
TX-EF016C22A642,CUST-772A29A4,2025-12-19T02:02:01.791552,1787.11,USD,Beck and Sons,Retail,0,
TX-D53FFF1FFCE1,CUST-772A29A4,2025-12-21T19:02:01.791552,328.95,USD,Carr-Decker,Utilities,0,
TX-B52DB6F39B83,CUST-772A29A4,2025-12-23T01:02:01.791552,1702.23,USD,Torres Inc,Food,0,
TX-F0E71A947012,CUST-772A29A4,2025-12-27T20:02:01.791552,212.68,USD,Randall PLC,Travel,0,
TX-C2E50CB78A5F,CUST-772A29A4,2025-12-30T01:02:01.791552,1759.17,USD,Andrews LLC,Food,0,
TX-0A96E962DC48,CUST-772A29A4,2026-01-03T04:02:01.791552,387.2,USD,"Cole, Brown and Diaz",Travel,0,
TX-5FE5E0E0089A,CUST-772A29A4,2026-01-04T04:02:01.791552,1333.14,USD,"Patton, Carter and Alvarado",Travel,0,
TX-F3D4707530FF,CUST-772A29A4,2026-01-05T05:02:01.791552,1156.66,USD,"Hernandez, Hamilton and Pitts",Retail,0,
TX-18B7C1965361,CUST-772A29A4,2026-01-09T12:02:01.791552,814.55,USD,Jordan PLC,Utilities,0,
TX-E261C1C05F1F,CUST-772A29A4,2026-01-11T23:02:01.791552,813.39,USD,Russell and Sons,Travel,0,
TX-3351C7D48016,CUST-772A29A4,2026-01-16T10:02:01.791552,1396.76,USD,"Newton, Cox and Mccormick",Food,0,
TX-E744A1B12C41,CUST-772A29A4,2026-01-16T19:02:01.791552,179.33,USD,Ellis and Sons,Utilities,0,
TX-198905D9ACCC,CUST-772A29A4,2026-01-19T11:02:01.791552,721.53,USD,Torres-Burton,Utilities,0,
TX-0B505EC014CC,CUST-772A29A4,2026-01-24T03:02:01.791552,1299.78,USD,Hodge-Rodriguez,Utilities,0,
TX-38A6A5FBC6EC,CUST-772A29A4,2026-01-26T00:02:01.791552,159.07,USD,Rollins-Burke,Utilities,0,
TX-419844E1A44C,CUST-772A29A4,2026-01-27T10:02:01.791552,1496.97,USD,King and Sons,Retail,0,
TX-A781CCE8BDBC,CUST-772A29A4,2026-01-30T08:02:01.791552,1027.18,USD,"Reed, Thomas and Burch",Travel,0,
TX-D67BD699BD98,CUST-772A29A4,2026-02-03T13:02:01.791552,695.61,USD,"Humphrey, Reyes and Hayden",Retail,0,
TX-7CA8451ACB12,CUST-772A29A4,2026-02-05T11:02:01.791552,822.08,USD,Adkins LLC,Utilities,0,
TX-DC0D9AF820ED,CUST-772A29A4,2026-02-07T13:02:01.791552,847.97,USD,"Nunez, Cobb and Jones",Food,0,
TX-B2B33E2442D6,CUST-772A29A4,2026-02-10T20:02:01.791552,1527.32,USD,Donaldson Inc,Travel,0,
TX-F91B3F2CE2FC,CUST-31D76C8C,2025-11-17T04:02:01.791552,643.67,USD,Carrillo-Duran,Retail,0,
TX-CBF9E16819C4,CUST-31D76C8C,2025-11-18T07:02:01.791552,1242.1,USD,Davila-Greene,Food,0,
TX-769A629C639B,CUST-31D76C8C,2025-11-21T09:02:01.791552,695.04,USD,"Kane, Hawkins and Long",Retail,0,
TX-C637E701D4E5,CUST-31D76C8C,2025-11-22T04:02:01.791552,1442.54,USD,Lane PLC,Retail,0,
TX-54951E93A086,CUST-31D76C8C,2025-11-24T05:02:01.791552,701.43,USD,Bowen LLC,Retail,0,
TX-C5BBB751BD19,CUST-31D76C8C,2025-11-24T23:02:01.791552,1863.01,USD,Davenport Inc,Travel,0,
TX-F928E75113F7,CUST-31D76C8C,2025-11-27T23:02:01.791552,1372.93,USD,"Conner, Santana and Brennan",Utilities,0,
TX-BC24C395D177,CUST-31D76C8C,2025-11-28T07:02:01.791552,199.03,USD,Neal-Rice,Retail,0,
TX-83EEFE4088BE,CUST-31D76C8C,2025-12-01T02:02:01.791552,664.77,USD,Harrington-Gentry,Utilities,0,
TX-62606056FB83,CUST-31D76C8C,2025-12-02T13:02:01.791552,789.03,USD,"Guerrero, Silva and Lindsey",Utilities,0,
TX-0B2189F7427C,CUST-31D76C8C,2025-12-06T09:02:01.791552,252.5,USD,Wilson Inc,Retail,0,
TX-F45298246874,CUST-31D76C8C,2025-12-10T05:02:01.791552,1342.73,USD,Blake-Drake,Travel,0,
TX-18AFBDBFB438,CUST-31D76C8C,2025-12-11T23:02:01.791552,1404.44,USD,"Young, Mack and Hanson",Food,0,
TX-323F8E985A07,CUST-31D76C8C,2025-12-14T19:02:01.791552,1690.87,USD,Fisher-Thomas,Utilities,0,
TX-25866DD6DE72,CUST-31D76C8C,2025-12-18T00:02:01.791552,44.74,USD,Ward LLC,Utilities,0,
TX-EC8EABAC828C,CUST-31D76C8C,2025-12-20T08:02:01.791552,1530.37,USD,Harding-Hernandez,Food,0,
TX-EA704FF094B5,CUST-31D76C8C,2025-12-21T21:02:01.791552,12.0,USD,Green and Sons,Food,0,
TX-BA34F2084E06,CUST-31D76C8C,2025-12-24T23:02:01.791552,578.87,USD,"Bradley, Williams and Williams",Food,0,
TX-259338952A75,CUST-31D76C8C,2025-12-27T10:02:01.791552,1906.69,USD,Wilson Group,Retail,0,
TX-6013CA3C9608,CUST-31D76C8C,2025-12-27T13:02:01.791552,1064.52,USD,"Moore, Gomez and Miles",Retail,0,
TX-73C2D60C19C5,CUST-31D76C8C,2025-12-30T19:02:01.791552,425.6,USD,"Walker, Thomas and Meyer",Retail,0,
TX-742993022CF9,CUST-31D76C8C,2026-01-03T04:02:01.791552,555.24,USD,"Carter, Ross and Jackson",Retail,0,
TX-7BEA9B185F4B,CUST-31D76C8C,2026-01-07T18:02:01.791552,362.7,USD,Smith PLC,Retail,0,
TX-A8D1273684E3,CUST-31D76C8C,2026-01-09T18:02:01.791552,269.43,USD,Foley Ltd,Food,0,
TX-84521BF5E83B,CUST-31D76C8C,2026-01-10T05:02:01.791552,708.91,USD,"Gonzalez, Crawford and Hale",Retail,0,
TX-2808AF529359,CUST-31D76C8C,2026-01-12T23:02:01.791552,1930.19,USD,"Campbell, Vargas and Moore",Travel,0,
TX-47250EF48EB6,CUST-31D76C8C,2026-01-15T12:02:01.791552,1550.57,USD,Brady-Miles,Food,0,
TX-D0C853EB2B4F,CUST-31D76C8C,2026-01-19T00:02:01.791552,1821.27,USD,"Rogers, Davis and Robinson",Food,0,
TX-FD39AF449490,CUST-31D76C8C,2026-01-20T14:02:01.791552,495.72,USD,"Clark, Lane and Walker",Food,0,
TX-D83B7AB4B3FF,CUST-31D76C8C,2026-01-21T02:02:01.791552,346.32,USD,"Juarez, Cervantes and Church",Food,0,
TX-C0C1BA66210C,CUST-69ED0C1C,2025-11-14T16:02:01.791552,714.24,USD,Kim and Sons,Utilities,0,
TX-23364B371AD1,CUST-69ED0C1C,2025-11-16T12:02:01.791552,600.99,USD,"Mcpherson, Perez and Morrison",Food,0,
TX-94F290FF1C64,CUST-69ED0C1C,2025-11-20T12:02:01.791552,68.69,USD,"Garcia, Hall and Campbell",Food,0,
TX-0BADC09E38D8,CUST-69ED0C1C,2025-11-23T13:02:01.791552,769.87,USD,Woodward LLC,Utilities,0,
TX-EFA1926692EC,CUST-69ED0C1C,2025-11-27T07:02:01.791552,1041.2,USD,Pace Ltd,Food,0,
TX-02FB003FA563,CUST-69ED0C1C,2025-11-28T05:02:01.791552,1527.81,USD,Hughes-Velez,Utilities,0,
TX-6F26D4F0307B,CUST-69ED0C1C,2025-11-29T06:02:01.791552,681.86,USD,"Francis, Wong and Coffey",Food,0,
TX-1B3A86D05EF4,CUST-69ED0C1C,2025-11-29T22:02:01.791552,1055.32,USD,Porter Ltd,Travel,0,
TX-158645F82334,CUST-A2B64561,2025-11-17T22:02:01.791552,1868.91,USD,Davidson-Banks,Utilities,0,
TX-AD00C68E6AD0,CUST-A2B64561,2025-11-20T22:02:01.791552,112.8,USD,Tran-Nielsen,Travel,0,
TX-4A6AEA6ED99E,CUST-A2B64561,2025-11-22T20:02:01.791552,1268.5,USD,Stewart and Sons,Utilities,0,
TX-B3BF07663FE8,CUST-A2B64561,2025-11-26T00:02:01.791552,817.98,USD,"Johnson, Berg and Lopez",Retail,0,
TX-AE184DB1628B,CUST-A2B64561,2025-11-27T00:02:01.791552,1591.13,USD,"Mueller, Washington and Armstrong",Retail,0,
TX-98A72A619550,CUST-A2B64561,2025-11-27T01:02:01.791552,43.69,USD,Valdez Ltd,Travel,0,
TX-E96BCF171EF5,CUST-A2B64561,2025-11-27T21:02:01.791552,27.59,USD,"Richardson, Baldwin and Carter",Utilities,0,
TX-7069A1C00483,CUST-A2B64561,2025-11-29T12:02:01.791552,1093.81,USD,"Jackson, Cummings and Chaney",Travel,0,
TX-A5ED8FC03EF7,CUST-A2B64561,2025-11-29T14:02:01.791552,1412.46,USD,Woodward Ltd,Retail,0,
TX-B379632B81D4,CUST-A2B64561,2025-11-30T22:02:01.791552,934.15,USD,Parks and Sons,Utilities,0,
TX-43EB725180BC,CUST-A2B64561,2025-12-04T16:02:01.791552,276.71,USD,Thomas-Lee,Food,0,
TX-2B5AE97906B2,CUST-A2B64561,2025-12-09T09:02:01.791552,1071.16,USD,Gaines-Solomon,Utilities,0,
TX-7A9E1F941FBA,CUST-A2B64561,2025-12-11T10:02:01.791552,101.17,USD,"Watkins, Beasley and Lane",Travel,0,
TX-070C667D7808,CUST-A2B64561,2025-12-12T15:02:01.791552,747.44,USD,Roberts-Lawson,Travel,0,
TX-FF6A66AA3722,CUST-A2B64561,2025-12-15T12:02:01.791552,1299.46,USD,"Cortez, Joyce and Owens",Travel,0,
TX-DEEDA1CCFED1,CUST-A2B64561,2025-12-18T20:02:01.791552,737.6,USD,Flores and Sons,Retail,0,
TX-1E3D8DEEC5BB,CUST-A2B64561,2025-12-20T16:02:01.791552,242.7,USD,White PLC,Utilities,0,
TX-7C91A665DD36,CUST-A2B64561,2025-12-24T01:02:01.791552,1237.66,USD,"Cole, Johnson and Rogers",Utilities,0,
TX-9FB5F05AE7BC,CUST-A2B64561,2025-12-26T22:02:01.791552,472.86,USD,"Rubio, Flores and Stephens",Retail,0,
TX-8261F91B26B0,CUST-A2B64561,2025-12-28T18:02:01.791552,400.93,USD,Cooper PLC,Food,0,
TX-B6CBC9103FE3,CUST-A2B64561,2026-01-01T01:02:01.791552,1509.53,USD,"Wilson, Suarez and Evans",Travel,0,
TX-94451AEA5C38,CUST-A2B64561,2026-01-05T14:02:01.791552,1886.62,USD,Dennis-Mitchell,Retail,0,
TX-2A2278D331C8,CUST-A2B64561,2026-01-06T13:02:01.791552,733.17,USD,Shepherd LLC,Retail,0,
TX-F03F427D9DF7,CUST-A2B64561,2026-01-07T05:02:01.791552,945.93,USD,"Alexander, Mitchell and Martinez",Food,0,
TX-40CC9B32CA9D,CUST-A2B64561,2026-01-10T01:02:01.791552,75.46,USD,"Watson, Vasquez and Davis",Utilities,0,
TX-7205F0BE6894,CUST-A2B64561,2026-01-10T15:02:01.791552,297.93,USD,Marshall Inc,Food,0,
TX-37E9E305DF8C,CUST-A2B64561,2026-01-14T06:02:01.791552,905.26,USD,Jones-Wood,Food,0,
TX-1A30858CDBCB,CUST-A2B64561,2026-01-15T12:02:01.791552,448.19,USD,Randolph-Stevenson,Retail,0,
TX-89BCE4702FF5,CUST-A2B64561,2026-01-16T11:02:01.791552,1347.75,USD,"Foster, Payne and Hall",Travel,0,
TX-90D43A7ECBFE,CUST-A2B64561,2026-01-17T10:02:01.791552,694.48,USD,Henry-Doyle,Retail,0,
TX-BB7AB6A91FBE,CUST-A2B64561,2026-01-18T22:02:01.791552,1664.71,USD,"Gonzales, Robbins and Tate",Utilities,0,
TX-4211EB10FEF4,CUST-A2B64561,2026-01-18T23:02:01.791552,779.93,USD,Perry-Simmons,Travel,0,
TX-E18BFC9203D9,CUST-A2B64561,2026-01-19T18:02:01.791552,1029.21,USD,Kim Group,Retail,0,
TX-E1536B8EFA9F,CUST-A2B64561,2026-01-20T05:02:01.791552,961.14,USD,"Carter, Bullock and Kirk",Food,0,
TX-BC012C88FD9A,CUST-A2B64561,2026-01-22T13:02:01.791552,1701.31,USD,"Moore, Reid and Rose",Utilities,0,
TX-08599B95A32C,CUST-A2B64561,2026-01-25T05:02:01.791552,267.02,USD,Jackson-Scott,Travel,0,
TX-99F868079165,CUST-A2B64561,2026-01-29T06:02:01.791552,1528.9,USD,Strong Group,Retail,0,
TX-6227A5319AC9,CUST-A2B64561,2026-02-01T02:02:01.791552,1668.4,USD,Powers Inc,Travel,0,
TX-F162F4E34C8B,CUST-A2B64561,2026-02-04T09:02:01.791552,1829.43,USD,"Rogers, Perry and Hayes",Utilities,0,
TX-DD38339EE291,CUST-A2B64561,2026-02-06T00:02:01.791552,1930.31,USD,"Harris, Hall and Robinson",Travel,0,
TX-9B0A5DA26B4C,CUST-A2B64561,2026-02-08T03:02:01.791552,816.04,USD,Parker Inc,Utilities,0,
TX-3DA226669ED1,CUST-A2B64561,2026-02-08T10:02:01.791552,1804.17,USD,Martin-Hamilton,Retail,0,
TX-39C9CC6FA7E4,CUST-A2B64561,2026-02-09T22:02:01.791552,1486.75,USD,Collins-Coleman,Utilities,0,
TX-D655552C6100,CUST-58A3800A,2025-11-20T01:03:39.791552,312.55,USD,Payne Group,Fraudulent,1,High Velocity
TX-9357B45052E5,CUST-58A3800A,2025-11-20T01:04:42.791552,426.16,USD,Peck Ltd,Fraudulent,1,High Velocity
TX-6C7B1358F97E,CUST-58A3800A,2025-11-20T01:06:27.791552,272.16,USD,Sanford-Skinner,Fraudulent,1,High Velocity
TX-8EC76001F521,CUST-58A3800A,2025-11-20T01:07:14.791552,185.5,USD,Wilson and Sons,Fraudulent,1,High Velocity
TX-FCE004D81105,CUST-58A3800A,2025-11-20T01:10:00.791552,158.26,USD,Craig PLC,Fraudulent,1,High Velocity
TX-E461850D6BA0,CUST-58A3800A,2025-11-20T01:11:35.791552,355.12,USD,Cobb Group,Fraudulent,1,High Velocity
TX-2CD7BE6DDE5B,CUST-58A3800A,2025-11-20T01:16:24.791552,407.11,USD,"Miller, Burke and White",Fraudulent,1,High Velocity
TX-77E410B59708,CUST-58A3800A,2025-11-20T01:20:45.791552,153.64,USD,"Carter, Williams and Harper",Fraudulent,1,High Velocity
TX-616685233169,CUST-58A3800A,2025-11-20T01:21:32.791552,272.06,USD,"Jackson, Richardson and Baldwin",Fraudulent,1,High Velocity
TX-501617A9DDF2,CUST-58A3800A,2025-11-20T01:24:00.791552,135.87,USD,Stanley-Campbell,Fraudulent,1,High Velocity
TX-4DC157E8215C,CUST-58A3800A,2025-11-20T01:25:55.791552,125.27,USD,Porter-Soto,Fraudulent,1,High Velocity
TX-7D2ED6E2FF79,CUST-6B144434,2025-11-15T09:02:01.791552,1226.83,USD,"Graham, Gomez and Erickson",Retail,0,
TX-7DEF85CF3619,CUST-6B144434,2025-11-15T22:02:01.791552,194.99,USD,Hogan-Estrada,Retail,0,
TX-1F69924D2CB5,CUST-6B144434,2025-11-19T09:02:01.791552,510.66,USD,Stone-Price,Food,0,
TX-85B4F4E7EBB0,CUST-6B144434,2025-11-23T13:02:01.791552,1102.27,USD,Acosta PLC,Travel,0,
TX-8AA3155E2ADC,CUST-6B144434,2025-11-28T00:02:01.791552,1239.87,USD,Paul Inc,Food,0,
TX-E78F3CDCE383,CUST-6B144434,2025-11-30T11:02:01.791552,1740.74,USD,Burke Ltd,Utilities,0,
TX-054E328D15F2,CUST-6B144434,2025-12-01T23:02:01.791552,356.09,USD,Tucker-Kim,Utilities,0,
TX-127C2D73F1A5,CUST-6B144434,2025-12-03T01:02:01.791552,194.28,USD,Hensley-Nguyen,Travel,0,
TX-01B0CA574901,CUST-6B144434,2025-12-07T00:02:01.791552,290.82,USD,Farmer PLC,Travel,0,
TX-8125A1268DD1,CUST-6B144434,2025-12-11T02:02:01.791552,950.78,USD,"Castillo, Hinton and Proctor",Travel,0,
TX-29F46F98B595,CUST-6B144434,2025-12-13T03:02:01.791552,1511.0,USD,"Turner, Lin and Juarez",Retail,0,
TX-967D30139BAA,CUST-6B144434,2025-12-16T16:02:01.791552,1050.82,USD,Mcintosh-Moore,Utilities,0,
TX-2BD312942554,CUST-6B144434,2025-12-18T09:02:01.791552,349.87,USD,"Mendez, Mcguire and Johnson",Utilities,0,
TX-D5A872DC2E82,CUST-6B144434,2025-12-20T09:02:01.791552,1992.39,USD,Wheeler-Goodman,Utilities,0,
TX-2737C1FE903F,CUST-6B144434,2025-12-23T06:02:01.791552,109.54,USD,Davis and Sons,Food,0,
TX-3EFED3F1E8C2,CUST-6B144434,2025-12-24T13:02:01.791552,464.36,USD,Carter-Russell,Travel,0,
TX-464EC9C4F81D,CUST-6B144434,2025-12-26T07:02:01.791552,1678.08,USD,"Johnson, Smith and Robinson",Utilities,0,
TX-921912D73CAA,CUST-6B144434,2025-12-27T03:02:01.791552,1353.77,USD,Jones-Thomas,Retail,0,
TX-E9E1EC1AAFE3,CUST-6B144434,2025-12-31T17:02:01.791552,529.09,USD,Ponce Group,Retail,0,
TX-8F4AA01D6C0F,CUST-6B144434,2026-01-05T14:02:01.791552,1412.16,USD,Greer Group,Retail,0,
TX-7982E4CCAE93,CUST-6B144434,2026-01-06T08:02:01.791552,1219.64,USD,Bennett-Robinson,Retail,0,
TX-3EA67FE348A8,CUST-6B144434,2026-01-09T22:02:01.791552,1548.3,USD,Davis and Sons,Travel,0,
TX-384C7F8766C7,CUST-6B144434,2026-01-10T12:02:01.791552,534.47,USD,Newton-Ferguson,Travel,0,
TX-A2A99DB5CCBB,CUST-6B144434,2026-01-15T03:02:01.791552,1011.3,USD,Davis and Sons,Travel,0,
TX-4A677A0AB1B1,CUST-6B144434,2026-01-16T03:02:01.791552,1414.33,USD,Choi Ltd,Utilities,0,
TX-8F0DBC3BE0AE,CUST-6B144434,2026-01-16T06:02:01.791552,1959.18,USD,"Hall, Mcintosh and Simmons",Retail,0,
TX-C183E1DE8866,CUST-6B144434,2026-01-19T18:02:01.791552,59.0,USD,"Chen, Cervantes and Boyd",Utilities,0,
TX-ED4949ED4B53,CUST-6B144434,2026-01-23T15:02:01.791552,57.51,USD,"Garza, Cantu and Ortiz",Food,0,
TX-E28AAD496255,CUST-6B144434,2026-01-24T07:02:01.791552,1759.87,USD,Perez Inc,Utilities,0,
TX-1092D1D78053,CUST-6B144434,2026-01-28T12:02:01.791552,1918.93,USD,Williams LLC,Utilities,0,
TX-B0A30ACA83E2,CUST-6B144434,2026-01-30T13:02:01.791552,1633.13,USD,Wise PLC,Travel,0,
TX-E5E693196842,CUST-6B144434,2026-01-31T21:02:01.791552,936.23,USD,Williams PLC,Retail,0,
TX-251FFD615DCD,CUST-6B144434,2026-02-02T14:02:01.791552,715.92,USD,Mathews and Sons,Utilities,0,
TX-D1E16F9CED5D,CUST-6B144434,2026-02-02T20:02:01.791552,632.95,USD,Mitchell-Wagner,Retail,0,
TX-FA158722F9FB,CUST-A922492E,2025-11-17T01:02:01.791552,207.13,USD,Jackson-Smith,Retail,0,
TX-F36F286FD8E0,CUST-A922492E,2025-11-18T00:02:01.791552,1784.38,USD,"Williams, Rodriguez and Reed",Food,0,
TX-797701C8A870,CUST-A922492E,2025-11-21T13:02:01.791552,746.02,USD,"Sherman, Thomas and Parks",Retail,0,
TX-8EB0CDC3BB18,CUST-A922492E,2025-11-23T10:02:01.791552,1648.56,USD,Maldonado-Jackson,Travel,0,
TX-404337F8FD2E,CUST-A922492E,2025-11-27T04:02:01.791552,232.96,USD,"Williams, Green and Morgan",Retail,0,
TX-E2C34F7FDBA7,CUST-A922492E,2025-11-30T02:02:01.791552,794.28,USD,Cole Group,Utilities,0,
TX-1BF42DFD1AC0,CUST-A922492E,2025-12-01T16:02:01.791552,701.73,USD,Peterson Group,Travel,0,
TX-D52390383CAA,CUST-A922492E,2025-12-03T00:02:01.791552,1314.62,USD,Mcpherson-Patton,Utilities,0,
TX-D0508793843C,CUST-A922492E,2025-12-05T14:02:01.791552,607.34,USD,"Hill, Moreno and Griffin",Retail,0,
TX-3BD54A009833,CUST-A922492E,2025-12-09T11:02:01.791552,1673.25,USD,"Moore, Parsons and Olson",Retail,0,
TX-EBF8A10EA018,CUST-A922492E,2025-12-10T16:02:01.791552,1985.41,USD,Chambers-Yu,Retail,0,
TX-C7D3B9887D24,CUST-A922492E,2025-12-12T16:02:01.791552,152.34,USD,James-Alvarez,Food,0,
TX-6F3088D3991B,CUST-A922492E,2025-12-16T02:02:01.791552,312.27,USD,Thomas-Johnson,Food,0,
TX-CA29386E0593,CUST-A922492E,2025-12-17T02:02:01.791552,1753.58,USD,"Wilson, Rivera and Rodriguez",Retail,0,
TX-299C9AC4BD60,CUST-A922492E,2025-12-18T08:02:01.791552,896.77,USD,Jones Group,Utilities,0,
TX-BD7D73B63A88,CUST-A922492E,2025-12-19T09:02:01.791552,1662.45,USD,Wright Ltd,Food,0,
TX-34976342CD22,CUST-A922492E,2025-12-20T13:02:01.791552,571.76,USD,Dunn LLC,Retail,0,
TX-66B82C077340,CUST-A922492E,2025-12-23T22:02:01.791552,1865.83,USD,"Smith, Alexander and Hartman",Travel,0,
TX-3187842DA35C,CUST-A922492E,2025-12-27T12:02:01.791552,198.53,USD,Miles LLC,Utilities,0,
TX-E2B7BC4F0CBC,CUST-A922492E,2025-12-27T13:02:01.791552,1790.09,USD,"Roberts, White and Allen",Travel,0,
TX-D54DDB3C95D0,CUST-A922492E,2025-12-27T16:02:01.791552,1158.89,USD,Rivera-Caldwell,Travel,0,
TX-69E4084CA47B,CUST-A922492E,2025-12-30T21:02:01.791552,1822.27,USD,"Salinas, Raymond and Medina",Travel,0,
TX-69ABB8060A4B,CUST-A922492E,2026-01-03T06:02:01.791552,1033.59,USD,Martin-Rodriguez,Utilities,0,
TX-AACBC68F6049,CUST-A922492E,2026-01-07T15:02:01.791552,1534.48,USD,Carlson PLC,Food,0,
TX-DCC4F113372D,CUST-A922492E,2026-01-10T17:02:01.791552,319.12,USD,Reilly-Baker,Retail,0,
TX-BBA82968B498,CUST-A922492E,2026-01-12T06:02:01.791552,885.19,USD,Frost Group,Travel,0,
TX-818E811DD9B7,CUST-A922492E,2026-01-14T17:02:01.791552,1309.23,USD,"Garcia, Anderson and Potter",Utilities,0,
TX-FEDB9865327A,CUST-A922492E,2026-01-16T02:02:01.791552,1393.14,USD,Mcdonald-Holland,Retail,0,
TX-3D89A97EB3A8,CUST-A922492E,2026-01-16T16:02:01.791552,1526.75,USD,Horn-Payne,Utilities,0,
TX-4E90A23E3F7F,CUST-A922492E,2026-01-19T15:02:01.791552,1149.12,USD,Anderson-Benjamin,Travel,0,
TX-D5D0334776F4,CUST-A922492E,2026-01-21T09:02:01.791552,915.18,USD,"Green, Williams and Shaw",Travel,0,
TX-575F37B61F25,CUST-A922492E,2026-01-25T13:02:01.791552,469.04,USD,"Hall, Park and Rhodes",Travel,0,
TX-CF15732CDEDE,CUST-A922492E,2026-01-29T21:02:01.791552,526.65,USD,Howard-Pineda,Retail,0,
TX-A63B36B71E8F,CUST-A922492E,2026-01-31T18:02:01.791552,1063.0,USD,Smith LLC,Utilities,0,
TX-2664B74F446F,CUST-A922492E,2026-02-04T11:02:01.791552,1326.13,USD,Hernandez-Lowery,Utilities,0,
TX-C96685CA827E,CUST-A922492E,2026-02-08T02:02:01.791552,925.28,USD,"Wright, Holt and Gibson",Travel,0,
TX-F8C58EC6D43C,CUST-A922492E,2026-02-11T12:02:01.791552,162.1,USD,Castro-Rhodes,Food,0,
TX-FCB6DA865A27,CUST-17E5FC31,2025-11-15T02:02:01.791552,1909.94,USD,"Collins, Lane and Long",Utilities,0,
TX-084E0ED51102,CUST-17E5FC31,2025-11-16T07:02:01.791552,1356.59,USD,Eaton-Holder,Utilities,0,
TX-5C410E333478,CUST-17E5FC31,2025-11-19T22:02:01.791552,417.18,USD,"Ruiz, Hawkins and Cooper",Travel,0,
TX-1184B16E18F8,CUST-17E5FC31,2025-11-22T10:02:01.791552,932.42,USD,Moreno LLC,Utilities,0,
TX-F929CDAFA0B3,CUST-17E5FC31,2025-11-25T02:02:01.791552,162.28,USD,"Smith, Adams and Wood",Food,0,
TX-CBF2161A672C,CUST-17E5FC31,2025-11-26T13:02:01.791552,1494.63,USD,Perez PLC,Food,0,
TX-103327199D8E,CUST-17E5FC31,2025-11-30T09:02:01.791552,662.36,USD,"Mckee, Flores and Wyatt",Utilities,0,
TX-14A9C423494F,CUST-17E5FC31,2025-11-30T16:02:01.791552,757.41,USD,Jones PLC,Food,0,
TX-BDDCA5B6531E,CUST-17E5FC31,2025-12-01T14:02:01.791552,236.68,USD,"Taylor, Vincent and Moreno",Retail,0,
TX-E06E1198A758,CUST-17E5FC31,2025-12-05T16:02:01.791552,176.99,USD,"Thompson, Carter and Moore",Retail,0,
TX-A7CFA3218E17,CUST-17E5FC31,2025-12-05T22:02:01.791552,879.82,USD,Hunter Group,Retail,0,
TX-D3FD91CF5396,CUST-17E5FC31,2025-12-10T22:02:01.791552,732.23,USD,"Thompson, Tyler and Williams",Utilities,0,
TX-3341B5C11D80,CUST-17E5FC31,2025-12-14T05:02:01.791552,658.49,USD,Moore-Williams,Utilities,0,
TX-CB17E8B507D7,CUST-17E5FC31,2025-12-17T02:02:01.791552,393.73,USD,Burns PLC,Retail,0,
